# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 260         5.180       52.100      1.90        De Bilt     
# DR        : Duur van de neerslag (in 0.1 uur) / Precipitation duration (in 0.1 hour)
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# EV24      : Referentiegewasverdamping (Makkink) (in 0.1 mm) / Potential evapotranspiration (Makkink) (in 0.1 mm)
# STN,YYYYMMDD,   DR,   RH, EV24
  260,20000915,   33,  193,   17
  260,20000916,    5,    4,   15
  260,20000917,   34,   43,    5
  260,20000918,    0,    0,   19
  260,20000919,    0,   -1,   25
  260,20000920,   52,   17,    4
  260,20000921,    2,    1,   17
  260,20000922,    0,    0,   19
  260,20000923,    0,    0,   25
  260,20000924,   16,    6,   23
  260,20000925,    5,    3,   19
  260,20000926,   34,   65,   15
  260,20000927,    9,   31,   17
  260,20000928,   74,   33,    5
  260,20000929,    3,    1,   10
  260,20000930,   52,   23,   14
  260,20001001,   56,   61,    3
  260,20001002,    6,    3,   12
  260,20001003,    0,   -1,   11
  260,20001004,   23,   13,    3
  260,20001005,   33,   48,    9
  260,20001006,   66,   81,   11
  260,20001007,    0,    0,   16
  260,20001008,   45,   46,    2
  260,20001009,   22,   10,   14
  260,20001010,   69,   80,    8
  260,20001011,   54,   87,    9
  260,20001012,   11,   17,   14
  260,20001013,    0,    0,   14
  260,20001014,    0,   -1,    5
  260,20001015,   30,    4,    4
  260,20001016,   82,   46,    3
  260,20001017,    6,    3,   13
  260,20001018,   17,   10,    5
  260,20001019,   49,   63,   10
  260,20001020,    0,    0,   11
  260,20001021,    0,   -1,    9
  260,20001022,    0,    0,   11
  260,20001023,   16,  170,   10
  260,20001024,    4,    2,    4
  260,20001025,   23,   15,    2
  260,20001026,   33,   34,   11
  260,20001027,   94,   79,    1
  260,20001028,   75,   29,    2
  260,20001029,   29,   29,    8
  260,20001030,   74,  116,    1
  260,20001031,   15,    9,    3
  260,20001101,   40,   81,    2
  260,20001102,   39,   73,    4
  260,20001103,    0,   -1,    8
  260,20001104,   23,   14,    7
  260,20001105,    0,    0,    8
  260,20001106,   46,   43,    4
  260,20001107,   20,   11,    2
  260,20001108,   37,   36,    1
  260,20001109,  104,  223,    2
  260,20001110,   47,   62,    3
  260,20001111,   14,    8,    4
  260,20001112,  115,   91,    1
  260,20001113,    0,    0,    4
  260,20001114,    0,    0,    4
  260,20001115,   26,   25,    1
  260,20001116,   64,   39,    2
  260,20001117,   30,   44,    5
  260,20001118,   25,   29,    5
  260,20001119,   52,   65,    2
  260,20001120,   43,   61,    2
  260,20001121,   27,   28,    2
  260,20001122,    1,    2,    4
  260,20001123,   58,   44,    1
  260,20001124,    6,    3,    3
  260,20001125,   41,   80,    3
  260,20001126,   23,   25,    3
  260,20001127,    5,   10,    5
  260,20001128,   44,   79,    2
  260,20001129,    0,    0,    4
  260,20001130,    0,    0,    6
  260,20001201,   27,   12,    3
  260,20001202,   11,   15,    3
  260,20001203,   53,   78,    4
  260,20001204,   11,    6,    2
  260,20001205,    5,    2,    4
  260,20001206,   17,   26,    2
  260,20001207,   22,   14,    3
  260,20001208,   16,   12,    3
  260,20001209,    0,   -1,    3
  260,20001210,   49,   70,    1
  260,20001211,   67,  105,    2
  260,20001212,   60,   63,    1
  260,20001213,   27,   27,    2
  260,20001214,   31,   39,    2
  260,20001215,   93,  128,    2
  260,20001216,   65,   86,    1
  260,20001217,    7,    3,    4
  260,20001218,    0,    0,    1
  260,20001219,    0,    0,    4
  260,20001220,    0,    0,    3
  260,20001221,    0,    0,    4
  260,20001222,    0,    0,    4
  260,20001223,    5,    1,    3
  260,20001224,  109,   48,    1
  260,20001225,   10,    2,    3
  260,20001226,    0,    0,    2
  260,20001227,  140,   21,    1
  260,20001228,   35,   16,    2
  260,20001229,   40,   47,    3
  260,20001230,   42,   94,    2
  260,20001231,    0,   -1,    3
  260,20010101,   78,   95,    1
  260,20010102,    9,    3,    3
  260,20010103,   39,   40,    4
  260,20010104,   51,   49,    1
  260,20010105,  100,  189,    0
  260,20010106,   29,   21,    2
  260,20010107,    3,    3,    1
  260,20010108,   14,   17,    1
  260,20010109,    0,    0,    3
  260,20010110,    0,    0,    2
  260,20010111,    0,    0,    5
  260,20010112,    0,   -1,    2
  260,20010113,    0,    0,    5
  260,20010114,    0,    0,    1
  260,20010115,    0,    0,    5
  260,20010116,    0,    0,    5
  260,20010117,    0,    0,    5
  260,20010118,   26,    4,    1
  260,20010119,    0,   -1,    2
  260,20010120,   47,   13,    1
  260,20010121,   70,   51,    4
  260,20010122,   26,   21,    1
  260,20010123,   44,   37,    3
  260,20010124,   14,   14,    4
  260,20010125,   18,   11,    2
  260,20010126,    9,   11,    2
  260,20010127,   98,  102,    2
  260,20010128,   24,   23,    5
  260,20010129,    0,   -1,    6
  260,20010130,    0,    0,    3
  260,20010131,    0,    0,    3
  260,20010201,    7,    3,    3
  260,20010202,  113,   50,    1
  260,20010203,  155,   85,    2
  260,20010204,  174,  253,    1
  260,20010205,   62,   48,    2
  260,20010206,   37,   50,    2
  260,20010207,   37,   44,    6
  260,20010208,  106,  162,    4
  260,20010209,    2,    1,    8
  260,20010210,    9,    5,    9
  260,20010211,    5,    3,    2
  260,20010212,   40,   38,    3
  260,20010213,    0,    0,   10
  260,20010214,    0,    0,    5
  260,20010215,    0,    0,   11
  260,20010216,   21,   21,    2
  260,20010217,    0,   -1,    2
  260,20010218,    0,    0,    6
  260,20010219,   15,   10,    4
  260,20010220,    0,    0,    6
  260,20010221,   43,   22,    5
  260,20010222,   16,   26,    8
  260,20010223,   22,   13,   11
  260,20010224,   32,   32,   14
  260,20010225,   40,   30,    8
  260,20010226,    4,    2,   11
  260,20010227,    0,   -1,    9
  260,20010228,   13,    6,    6
  260,20010301,   24,   10,    2
  260,20010302,    0,   -1,    8
  260,20010303,    0,    0,    6
  260,20010304,    0,    0,    4
  260,20010305,    0,    0,    6
  260,20010306,    0,    0,   16
  260,20010307,   29,   39,    8
  260,20010308,   37,   21,    3
  260,20010309,    2,    3,    3
  260,20010310,   60,   57,    3
  260,20010311,   49,   78,    5
  260,20010312,   10,   30,   16
  260,20010313,   14,   12,    6
  260,20010314,    0,    0,   10
  260,20010315,    0,   -1,   11
  260,20010316,   20,    7,    7
  260,20010317,   34,   59,    2
  260,20010318,  123,   74,    3
  260,20010319,   32,   28,   11
  260,20010320,    0,    0,   13
  260,20010321,   48,   58,    3
  260,20010322,    0,    0,    4
  260,20010323,   82,  160,    2
  260,20010324,    0,   -1,   16
  260,20010325,    0,   -1,    3
  260,20010326,    0,    0,   10
  260,20010327,    0,    0,    8
  260,20010328,   15,   11,    8
  260,20010329,   85,   95,    5
  260,20010330,    0,    0,    9
  260,20010331,    0,   -1,   10
  260,20010401,    0,   -1,   11
  260,20010402,    0,    0,   31
  260,20010403,    0,    0,   20
  260,20010404,   49,   51,    9
  260,20010405,   73,  102,   16
  260,20010406,   56,   71,   15
  260,20010407,   10,   29,   18
  260,20010408,   29,   30,   12
  260,20010409,    0,   -1,    6
  260,20010410,    8,    4,   17
  260,20010411,   12,   25,   20
  260,20010412,    3,    1,   18
  260,20010413,    0,   -1,   17
  260,20010414,   88,   92,   11
  260,20010415,   59,   45,   10
  260,20010416,   61,   81,   14
  260,20010417,    4,    2,   11
  260,20010418,   71,   56,   19
  260,20010419,   46,   58,   18
  260,20010420,   14,    6,   12
  260,20010421,    0,    0,   22
  260,20010422,    0,    0,   27
  260,20010423,    0,    0,   15
  260,20010424,   10,    5,   20
  260,20010425,   40,   38,   15
  260,20010426,   21,   57,   20
  260,20010427,   21,   11,   17
  260,20010428,   19,   25,   20
  260,20010429,    0,   -1,   28
  260,20010430,   25,   85,   23
  260,20010501,    0,    0,   20
  260,20010502,    0,    0,   35
  260,20010503,   46,   38,   15
  260,20010504,   19,   22,    9
  260,20010505,    0,    0,   29
  260,20010506,    0,    0,   25
  260,20010507,    0,    0,   39
  260,20010508,    0,    0,   30
  260,20010509,    0,    0,   39
  260,20010510,    0,    0,   48
  260,20010511,    0,    0,   48
  260,20010512,    0,    0,   47
  260,20010513,    0,    0,   47
  260,20010514,   35,   59,   21
  260,20010515,   25,   23,   28
  260,20010516,   42,   95,   19
  260,20010517,    8,   16,   23
  260,20010518,   23,   19,   16
  260,20010519,    0,    0,   35
  260,20010520,    0,    0,   32
  260,20010521,    0,    0,   41
  260,20010522,    0,    0,   46
  260,20010523,    0,    0,   50
  260,20010524,    0,    0,   48
  260,20010525,    0,    0,   50
  260,20010526,    0,    0,   39
  260,20010527,    0,   -1,   17
  260,20010528,   17,   11,   19
  260,20010529,    0,    0,   49
  260,20010530,    0,    0,   26
  260,20010531,   11,    8,   36
  260,20010601,   31,   25,   22
  260,20010602,   94,  159,   12
  260,20010603,   21,   15,   19
  260,20010604,    0,   -1,   18
  260,20010605,    0,    0,   38
  260,20010606,   10,   12,   32
  260,20010607,   23,   29,   35
  260,20010608,    0,    0,   37
  260,20010609,    0,    0,   29
  260,20010610,    6,    5,   23
  260,20010611,    2,    1,   36
  260,20010612,    0,   -1,   22
  260,20010613,    0,    0,   39
  260,20010614,    0,    0,   43
  260,20010615,   22,  162,   29
  260,20010616,   30,   33,   24
  260,20010617,   61,   81,   16
  260,20010618,    0,   -1,   13
  260,20010619,    0,    0,   42
  260,20010620,    0,   -1,   42
  260,20010621,    0,    0,   34
  260,20010622,    0,   -1,   25
  260,20010623,    0,    0,   35
  260,20010624,    0,    0,   36
  260,20010625,    0,    0,   54
  260,20010626,    0,    0,   53
  260,20010627,   10,    9,   24
  260,20010628,    0,   -1,   41
  260,20010629,    0,   -1,   36
  260,20010630,    8,    6,   32
  260,20010701,    0,    0,   47
  260,20010702,    0,    0,   24
  260,20010703,    0,    0,   53
  260,20010704,    0,    0,   58
  260,20010705,    0,    0,   57
  260,20010706,    0,   -1,   39
  260,20010707,   21,   82,   22
  260,20010708,   79,   98,    4
  260,20010709,    3,    2,   25
  260,20010710,   12,   35,   24
  260,20010711,   25,   73,   30
  260,20010712,   23,   76,   25
  260,20010713,   25,  104,   24
  260,20010714,   57,   57,   12
  260,20010715,    5,   18,   23
  260,20010716,    0,    0,   33
  260,20010717,    9,    8,   35
  260,20010718,   80,  127,   21
  260,20010719,   24,  102,   22
  260,20010720,    4,    4,   20
  260,20010721,   32,   40,   12
  260,20010722,    5,    2,   40
  260,20010723,   32,   36,   32
  260,20010724,    0,    0,   41
  260,20010725,    0,    0,   43
  260,20010726,    0,    0,   46
  260,20010727,    6,    2,   29
  260,20010728,    0,    0,   43
  260,20010729,    0,    0,   43
  260,20010730,    0,    0,   44
  260,20010731,    0,    0,   35
  260,20010801,    0,   -1,   35
  260,20010802,   15,   15,   33
  260,20010803,    9,    5,   23
  260,20010804,   17,   13,   29
  260,20010805,   32,  124,   28
  260,20010806,   24,  149,   21
  260,20010807,   75,  205,   19
  260,20010808,   48,  134,   18
  260,20010809,   53,   90,   19
  260,20010810,   31,   88,   22
  260,20010811,    0,   -1,   32
  260,20010812,   71,   61,    9
  260,20010813,   11,    2,    7
  260,20010814,    0,    0,   43
  260,20010815,    0,    0,   41
  260,20010816,    9,   14,   26
  260,20010817,    0,    0,   36
  260,20010818,    0,   -1,   30
  260,20010819,    2,    1,   27
  260,20010820,    0,   -1,   25
  260,20010821,    0,    0,   32
  260,20010822,    0,    0,   33
  260,20010823,    0,    0,   29
  260,20010824,    0,    0,   36
  260,20010825,    0,    0,   38
  260,20010826,   33,  162,   25
  260,20010827,   14,   15,   35
  260,20010828,    0,    0,   29
  260,20010829,    0,    0,   31
  260,20010830,    0,   -1,   17
  260,20010831,   20,   84,   15
  260,20010901,    2,    3,   22
  260,20010902,   20,   11,    6
  260,20010903,   64,  208,    8
  260,20010904,  104,  167,   16
  260,20010905,   22,    9,   23
  260,20010906,    6,    4,   17
  260,20010907,   30,   16,   12
  260,20010908,   54,   79,   22
  260,20010909,   73,  129,   12
  260,20010910,   32,   32,   17
  260,20010911,   38,   57,   17
  260,20010912,   42,   78,   10
  260,20010913,   55,  102,   15
  260,20010914,    0,   -1,   16
  260,20010915,   62,  134,   15
  260,20010916,   48,  112,   16
  260,20010917,   69,  235,   12
  260,20010918,    0,   -1,   11
  260,20010919,  142,  296,    2
  260,20010920,    0,   -1,    8
  260,20010921,    9,   37,   18
  260,20010922,   31,   35,   20
  260,20010923,    3,    1,   15
  260,20010924,   56,  233,    9
  260,20010925,    2,    1,   14
  260,20010926,   28,   28,   15
  260,20010927,   38,   48,   12
  260,20010928,    0,    0,   22
  260,20010929,   34,   43,   14
  260,20010930,   19,    9,   16
  260,20011001,   11,   12,    6
  260,20011002,   66,   95,    3
  260,20011003,    5,    2,   16
  260,20011004,    0,   -1,   13
  260,20011005,    0,    0,   17
  260,20011006,   32,   66,   12
  260,20011007,   12,    6,   13
  260,20011008,    2,    1,   12
  260,20011009,    3,    2,    9
  260,20011010,    0,    0,   15
  260,20011011,    0,   -1,    4
  260,20011012,    0,    0,   16
  260,20011013,    0,    0,   15
  260,20011014,    3,    1,   10
  260,20011015,    3,    4,   13
  260,20011016,    0,    0,   15
  260,20011017,    0,    0,   13
  260,20011018,   26,   13,   11
  260,20011019,    0,    0,    7
  260,20011020,    0,   -1,   11
  260,20011021,    3,    1,    6
  260,20011022,    0,   -1,    4
  260,20011023,   94,  136,    2
  260,20011024,    7,    7,    6
  260,20011025,    0,   -1,   10
  260,20011026,    5,    3,   10
  260,20011027,   10,   12,    8
  260,20011028,    0,   -1,    8
  260,20011029,    0,    0,    5
  260,20011030,    0,    0,   11
  260,20011031,   37,   48,    6
  260,20011101,    3,    4,    8
  260,20011102,    0,    0,    9
  260,20011103,    0,    0,    4
  260,20011104,    0,   -1,    2
  260,20011105,    0,   -1,    6
  260,20011106,   29,   27,    3
  260,20011107,   30,   88,    3
  260,20011108,   92,  112,    3
  260,20011109,   30,   30,    6
  260,20011110,    0,    0,    5
  260,20011111,    4,    1,    2
  260,20011112,   86,   35,    2
  260,20011113,    3,    3,    4
  260,20011114,    5,    4,    7
  260,20011115,    0,    0,    7
  260,20011116,    4,    1,    3
  260,20011117,    6,    2,    3
  260,20011118,    0,   -1,    3
  260,20011119,    3,    1,    2
  260,20011120,    0,   -1,    1
  260,20011121,   21,   26,    3
  260,20011122,   72,   73,    2
  260,20011123,   25,   19,    5
  260,20011124,  131,   35,    1
  260,20011125,   93,   67,    2
  260,20011126,   27,    8,    3
  260,20011127,   32,   44,    5
  260,20011128,    5,    3,    6
  260,20011129,  158,  167,    0
  260,20011130,  152,  104,    1
  260,20011201,  113,   41,    1
  260,20011202,   19,   38,    2
  260,20011203,   49,   17,    2
  260,20011204,   34,   47,    1
  260,20011205,   36,   33,    2
  260,20011206,    7,    2,    5
  260,20011207,    0,    0,    4
  260,20011208,    0,    0,    4
  260,20011209,    0,    0,    3
  260,20011210,    0,    0,    4
  260,20011211,    0,   -1,    1
  260,20011212,    0,   -1,    1
  260,20011213,    0,   -1,    2
  260,20011214,    0,    0,    3
  260,20011215,    3,    1,    1
  260,20011216,    0,    0,    4
  260,20011217,   13,    6,    3
  260,20011218,    2,    1,    1
  260,20011219,   52,   51,    1
  260,20011220,   13,   11,    3
  260,20011221,  152,  187,    0
  260,20011222,   57,   34,    2
  260,20011223,    0,   -1,    5
  260,20011224,   97,   65,    0
  260,20011225,   79,   71,    3
  260,20011226,   82,   57,    1
  260,20011227,  115,  108,    0
  260,20011228,   68,   72,    2
  260,20011229,   63,   55,    1
  260,20011230,   35,   33,    1
  260,20011231,    9,    9,    4
  260,20020101,    0,    0,    3
  260,20020102,    0,   -1,    1
  260,20020103,    0,    0,    5
  260,20020104,    0,    0,    4
  260,20020105,    0,    0,    3
  260,20020106,    4,    1,    1
  260,20020107,    0,    0,    2
  260,20020108,    0,   -1,    1
  260,20020109,    0,    0,    5
  260,20020110,    0,    0,    3
  260,20020111,   25,   15,    1
  260,20020112,   50,   16,    0
  260,20020113,    0,    0,    5
  260,20020114,    6,    2,    1
  260,20020115,  115,   65,    0
  260,20020116,    0,   -1,    6
  260,20020117,   33,   27,    2
  260,20020118,   19,   16,    5
  260,20020119,   33,   25,    4
  260,20020120,   54,  107,    1
  260,20020121,   22,   12,    1
  260,20020122,   25,   11,    2
  260,20020123,   35,   32,    1
  260,20020124,   61,   54,    1
  260,20020125,   56,   28,    4
  260,20020126,   98,  229,    2
  260,20020127,   79,   72,    4
  260,20020128,   32,   27,    6
  260,20020129,    1,    1,    5
  260,20020130,    2,    1,    4
  260,20020131,   28,   41,    8
  260,20020201,    5,    2,    3
  260,20020202,    0,    0,   11
  260,20020203,    2,    1,    6
  260,20020204,   74,  101,    3
  260,20020205,   67,   74,    2
  260,20020206,   39,   48,    3
  260,20020207,   47,   39,    4
  260,20020208,   40,   20,    5
  260,20020209,   21,   33,    3
  260,20020210,   52,   34,    5
  260,20020211,  145,  233,    1
  260,20020212,    9,    2,    8
  260,20020213,    0,   -1,    7
  260,20020214,    0,    0,   11
  260,20020215,    0,    0,   11
  260,20020216,    0,    0,   11
  260,20020217,    0,    0,   10
  260,20020218,   16,    8,    8
  260,20020219,   90,  118,    8
  260,20020220,   82,  152,    9
  260,20020221,   23,   19,   11
  260,20020222,   87,  142,    4
  260,20020223,   23,   32,    6
  260,20020224,   57,   33,    9
  260,20020225,  143,  116,    2
  260,20020226,   85,  130,    9
  260,20020227,   10,    4,   12
  260,20020228,   19,   53,    7
  260,20020301,   28,   27,   11
  260,20020302,    3,    1,   13
  260,20020303,    0,   -1,   11
  260,20020304,    0,    0,    5
  260,20020305,    0,    0,    9
  260,20020306,   27,   11,    3
  260,20020307,    8,    8,   17
  260,20020308,    0,    0,   16
  260,20020309,   24,   11,   17
