STRESS,Time serie name,X COORD,Y COORD,KNMI location code:555, PREC in meter per day from 8:00 preceding day to 8:00 present date
PREC,555_Kootwijk,0,0

DATE,VALUE (meter per day)
2-11-1952  08:00,  0.006500
3-11-1952  08:00,  0.016000
4-11-1952  08:00,  0.000000
5-11-1952  08:00,  0.000000
6-11-1952  08:00,  0.009000
7-11-1952  08:00,  0.012500
8-11-1952  08:00,  0.019000
9-11-1952  08:00,  0.001200
10-11-1952  08:00,  0.004000
11-11-1952  08:00,  0.002500
12-11-1952  08:00,  0.002000
13-11-1952  08:00,  0.000500
14-11-1952  08:00,  0.000000
15-11-1952  08:00,  0.000000
16-11-1952  08:00,  0.001500
17-11-1952  08:00,  0.002100
18-11-1952  08:00,  0.000000
19-11-1952  08:00,  0.000000
20-11-1952  08:00,  0.005000
21-11-1952  08:00,  0.000000
22-11-1952  08:00,  0.004600
23-11-1952  08:00,  0.000000
24-11-1952  08:00,  0.005700
25-11-1952  08:00,  0.002200
26-11-1952  08:00,  0.000000
27-11-1952  08:00,  0.000000
28-11-1952  08:00,  0.005300
29-11-1952  08:00,  0.003500
30-11-1952  08:00,  0.000500
1-12-1952  08:00,  0.000000
2-12-1952  08:00,  0.000000
3-12-1952  08:00,  0.000000
4-12-1952  08:00,  0.002000
5-12-1952  08:00,  0.000000
6-12-1952  08:00,  0.000000
7-12-1952  08:00,  0.000000
8-12-1952  08:00,  0.000000
9-12-1952  08:00,  0.000000
10-12-1952  08:00,  0.000000
11-12-1952  08:00,  0.000000
12-12-1952  08:00,  0.004000
13-12-1952  08:00,  0.002500
14-12-1952  08:00,  0.002500
15-12-1952  08:00,  0.000000
16-12-1952  08:00,  0.000000
17-12-1952  08:00,  0.019500
18-12-1952  08:00,  0.003500
19-12-1952  08:00,  0.000000
20-12-1952  08:00,  0.004500
21-12-1952  08:00,  0.009000
22-12-1952  08:00,  0.001200
23-12-1952  08:00,  0.004000
24-12-1952  08:00,  0.003500
25-12-1952  08:00,  0.015500
26-12-1952  08:00,  0.006500
27-12-1952  08:00,  0.006000
28-12-1952  08:00,  0.002300
29-12-1952  08:00,  0.000000
30-12-1952  08:00,  0.000000
31-12-1952  08:00,  0.000000
1-1-1953  08:00,  0.000000
2-1-1953  08:00,  0.000000
3-1-1953  08:00,  0.000000
4-1-1953  08:00,  0.000000
5-1-1953  08:00,  0.000000
6-1-1953  08:00,  0.000000
7-1-1953  08:00,  0.000000
8-1-1953  08:00,  0.000000
9-1-1953  08:00,  0.000000
10-1-1953  08:00,  0.001500
11-1-1953  08:00,  0.000500
12-1-1953  08:00,  0.000000
13-1-1953  08:00,  0.000000
14-1-1953  08:00,  0.000000
15-1-1953  08:00,  0.000000
16-1-1953  08:00,  0.000800
17-1-1953  08:00,  0.000500
18-1-1953  08:00,  0.000300
19-1-1953  08:00,  0.001000
20-1-1953  08:00,  0.001500
21-1-1953  08:00,  0.000000
22-1-1953  08:00,  0.000800
23-1-1953  08:00,  0.000000
24-1-1953  08:00,  0.000000
25-1-1953  08:00,  0.001500
26-1-1953  08:00,  0.000000
27-1-1953  08:00,  0.001000
28-1-1953  08:00,  0.002500
29-1-1953  08:00,  0.000000
30-1-1953  08:00,  0.000000
31-1-1953  08:00,  0.005000
1-2-1953  08:00,  0.025000
2-2-1953  08:00,  0.013500
3-2-1953  08:00,  0.001500
4-2-1953  08:00,  0.000000
5-2-1953  08:00,  0.008300
6-2-1953  08:00,  0.001700
7-2-1953  08:00,  0.000000
8-2-1953  08:00,  0.000000
9-2-1953  08:00,  0.012000
10-2-1953  08:00,  0.000800
11-2-1953  08:00,  0.010000
12-2-1953  08:00,  0.001300
13-2-1953  08:00,  0.000000
14-2-1953  08:00,  0.000000
15-2-1953  08:00,  0.000000
16-2-1953  08:00,  0.000000
17-2-1953  08:00,  0.000000
18-2-1953  08:00,  0.005500
19-2-1953  08:00,  0.001000
20-2-1953  08:00,  0.000400
21-2-1953  08:00,  0.000000
22-2-1953  08:00,  0.001000
23-2-1953  08:00,  0.000000
24-2-1953  08:00,  0.000000
25-2-1953  08:00,  0.000000
